"AGNO";"RBD";"NOM_RBD";"MRUN";"DOC_GENERO";"DOC_FEC_NAC";"COD_SEC";"COD_ESPE";"COD_ENSE";"COD_GRADO"
2022;8485;"LICEO INSTITUTO NACIONAL";18711976;2;198706;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";21575233;1;196508;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";22676954;2;197405;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";7142469;1;197004;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";20763938;2;197412;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";6571402;1;198004;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";2009750;1;195809;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";1236742;2;194902;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";20618202;2;196201;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";13446454;2;198606;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";7382565;2;198402;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";6571402;1;198004;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";10668522;2;195809;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";7142469;1;197004;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";13486517;2;198606;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";2009750;1;195809;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";2009750;1;195809;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";1236742;2;194902;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";19273656;1;199104;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";6388247;1;195802;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";7382565;2;198402;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";21575233;1;196508;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";10668522;2;195809;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";22123336;1;195207;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";13486517;2;198606;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";10622995;1;198606;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";2007469;1;196811;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";199703;2;196506;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";23230080;2;196608;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";4456378;2;196504;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";10622995;1;198606;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";21575233;1;196508;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";12720419;2;196111;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";1344834;1;198609;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";13486517;2;198606;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";24076474;2;197904;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";2007469;1;196811;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";12715172;2;198001;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";23230080;2;196608;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";4456378;2;196504;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";18711976;2;198706;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";11197357;2;198901;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";24076474;2;197904;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";19898181;1;198011;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";8987700;2;196503;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";619992;1;197501;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";2007469;1;196811;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";12715172;2;198001;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";619992;1;197501;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";4456378;2;196504;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";18711976;2;198706;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";21575233;1;196508;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";9859059;1;197602;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";24076474;2;197904;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";12094208;1;198711;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";8987700;2;196503;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";23230080;2;196608;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";2007469;1;196811;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";17655101;1;199311;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";23230080;2;196608;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";6428237;1;197301;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";21575233;1;196508;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";12720419;2;196111;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";13507378;1;198901;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";8987700;2;196503;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";18493431;1;196701;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";2007469;1;196811;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";619992;1;197501;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";18320400;1;197501;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";18493431;1;196701;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";11197357;2;198901;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";12720419;2;196111;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";13507378;1;198901;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";3127433;2;198711;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";6428237;1;197301;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";17655101;1;199311;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";1236742;2;194902;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";619992;1;197501;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";18320400;1;197501;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";16457865;1;196411;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";6428237;1;197301;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";21575233;1;196508;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";9859059;1;197602;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";12036243;1;196009;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";13507378;1;198901;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";3127433;2;198711;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";6388247;1;195802;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";17655101;1;199311;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";1236742;2;194902;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";619992;1;197501;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";18320400;1;197501;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";6388247;1;195802;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";10622995;1;198606;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";6571402;1;198004;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";9859059;1;197602;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";12036243;1;196009;0;0;310;1
2022;8485;"LICEO INSTITUTO NACIONAL";22123336;1;195207;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";13690819;2;197611;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20340903;2;197710;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20618202;2;196201;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16253934;2;196907;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";13733520;2;196107;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";21207419;1;196004;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";14667463;2;195504;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";19898181;1;198011;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";13486517;2;198606;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";5916389;2;196812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20340903;2;197710;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";18912136;2;198807;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20671608;2;198001;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16904366;2;197008;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";334601;2;196302;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";10391423;1;196512;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";21207419;1;196004;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";9859059;1;197602;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";5916389;2;196812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";8308977;1;196306;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";11187069;1;198601;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";12715172;2;198001;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20671608;2;198001;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16253934;2;196907;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";4513235;1;197904;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";14667463;2;195504;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7495743;1;196004;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";17651597;2;194709;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7501145;1;195304;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20340903;2;197710;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";18912136;2;198807;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16991775;2;198303;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16904366;2;197008;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";4513235;1;197904;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";15650014;1;196709;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";9859059;1;197602;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";14667463;2;195504;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7495743;1;196004;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";11001679;2;198009;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";11001679;2;198009;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";199703;2;196506;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";18487444;1;199102;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16904366;2;197008;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2379400;2;197502;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";22106789;2;195905;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";8308977;1;196306;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";3659370;2;195701;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";14544574;1;196408;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";12715172;2;198001;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";18487444;1;199102;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16253934;2;196907;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";14544574;1;196408;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";22106789;2;195905;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20037931;2;196108;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";3659370;2;195701;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7382565;2;198402;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";19273656;1;199104;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16904366;2;197008;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2379400;2;197502;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";22106789;2;195905;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20037931;2;196108;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";11001679;2;198009;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";14237533;2;194809;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";12715172;2;198001;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";19273656;1;199104;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";24346046;1;198901;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7460803;2;196407;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";14237533;2;194809;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";24076474;2;197904;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";6502184;1;197401;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";19333192;1;195909;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";5072682;2;195701;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20340903;2;197710;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";19273656;1;199104;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";6388247;1;195802;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";14237533;2;194809;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";8411692;1;198908;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";6502184;1;197401;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";8987700;2;196503;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20671608;2;198001;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20265568;2;195712;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20340903;2;197710;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20671608;2;198001;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16904366;2;197008;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";6388247;1;195802;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7382565;2;198402;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";15913869;1;198009;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";7356764;2;197305;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20763938;2;197412;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";18912136;2;198807;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20340903;2;197710;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";18912136;2;198807;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";20671608;2;198001;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16904366;2;197008;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";6388247;1;195802;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";10483674;1;198110;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";2590201;1;195812;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";12720419;2;196111;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";8528640;1;198501;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";3659370;2;195701;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16253934;2;196907;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";21735449;2;198507;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16991775;2;198303;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16253934;2;196907;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";6388247;1;195802;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";14237533;2;194809;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";6571402;1;198004;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";24303017;2;196711;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";1018987;1;199010;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";8987700;2;196503;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";656666;1;196810;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";199703;2;196506;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";18912136;2;198807;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16991775;2;198303;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";16904366;2;197008;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";6388247;1;195802;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";18446511;2;198503;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";21207419;1;196004;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";656666;1;196810;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";5072639;1;195508;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";8987700;2;196503;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";24346046;1;198901;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";18912136;2;198807;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";23230080;2;196608;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";24346046;1;198901;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";6388247;1;195802;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";10391423;1;196512;0;0;310;2
2022;8485;"LICEO INSTITUTO NACIONAL";17192135;1;195409;0;0;310;2
